Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Human gene stable ID,Human gene name,%id. target Human gene identical to query gene,%id. query gene identical to target Human gene,"Human orthology confidence [0 low, 1 high]"
ENSECAG00000017584,ENSECAG00000017584.4,ENSECAT00000019588,ENSECAT00000019588.4,ENSG00000072121,ZFYVE26,87.1645,88.2631,1
ENSECAG00000017584,ENSECAG00000017584.4,ENSECAT00000052098,ENSECAT00000052098.3,ENSG00000072121,ZFYVE26,87.1645,88.2631,1
ENSECAG00000017584,ENSECAG00000017584.4,ENSECAT00000019613,ENSECAT00000019613.4,ENSG00000072121,ZFYVE26,87.1645,88.2631,1
ENSECAG00000011630,ENSECAG00000011630.4,ENSECAT00000012013,ENSECAT00000012013.3,ENSG00000112029,FBXO5,81.7372,82.1029,1
ENSECAG00000011630,ENSECAG00000011630.4,ENSECAT00000076365,ENSECAT00000076365.2,ENSG00000112029,FBXO5,81.7372,82.1029,1
ENSECAG00000011630,ENSECAG00000011630.4,ENSECAT00000109168,ENSECAT00000109168.1,ENSG00000112029,FBXO5,81.7372,82.1029,1
ENSECAG00000031878,ENSECAG00000031878.2,ENSECAT00000059457,ENSECAT00000059457.2,ENSG00000211638,IGLV8-61,64.0625,67.2131,0
ENSECAG00000013595,ENSECAG00000013595.4,ENSECAT00000127415,ENSECAT00000127415.1,ENSG00000135723,FHOD1,85.8891,90.4639,1
ENSECAG00000013595,ENSECAG00000013595.4,ENSECAT00000139593,ENSECAT00000139593.1,ENSG00000135723,FHOD1,85.8891,90.4639,1
ENSECAG00000013595,ENSECAG00000013595.4,ENSECAT00000133018,ENSECAT00000133018.1,ENSG00000135723,FHOD1,85.8891,90.4639,1
ENSECAG00000013595,ENSECAG00000013595.4,ENSECAT00000014383,ENSECAT00000014383.4,ENSG00000135723,FHOD1,85.8891,90.4639,1
ENSECAG00000013595,ENSECAG00000013595.4,ENSECAT00000034649,ENSECAT00000034649.3,ENSG00000135723,FHOD1,85.8891,90.4639,1
ENSECAG00000013595,ENSECAG00000013595.4,ENSECAT00000060471,ENSECAT00000060471.3,ENSG00000135723,FHOD1,85.8891,90.4639,1
ENSECAG00000013595,ENSECAG00000013595.4,ENSECAT00000130503,ENSECAT00000130503.1,ENSG00000135723,FHOD1,85.8891,90.4639,1
ENSECAG00000000030,ENSECAG00000000030.4,ENSECAT00000099286,ENSECAT00000099286.1,ENSG00000148690,FRA10AC1,88.2175,92.6984,1
ENSECAG00000000030,ENSECAG00000000030.4,ENSECAT00000094958,ENSECAT00000094958.1,ENSG00000148690,FRA10AC1,88.2175,92.6984,1
ENSECAG00000000030,ENSECAG00000000030.4,ENSECAT00000096559,ENSECAT00000096559.1,ENSG00000148690,FRA10AC1,88.2175,92.6984,1
ENSECAG00000000030,ENSECAG00000000030.4,ENSECAT00000000052,ENSECAT00000000052.4,ENSG00000148690,FRA10AC1,88.2175,92.6984,1
ENSECAG00000000030,ENSECAG00000000030.4,ENSECAT00000126078,ENSECAT00000126078.1,ENSG00000148690,FRA10AC1,88.2175,92.6984,1
ENSECAG00000000030,ENSECAG00000000030.4,ENSECAT00000084284,ENSECAT00000084284.1,ENSG00000148690,FRA10AC1,88.2175,92.6984,1
ENSECAG00000000030,ENSECAG00000000030.4,ENSECAT00000145779,ENSECAT00000145779.1,ENSG00000148690,FRA10AC1,88.2175,92.6984,1
ENSECAG00000016696,ENSECAG00000016696.4,ENSECAT00000017572,ENSECAT00000017572.4,ENSG00000152495,CAMK4,91.9662,91.9662,1
ENSECAG00000016696,ENSECAG00000016696.4,ENSECAT00000089382,ENSECAT00000089382.1,ENSG00000152495,CAMK4,91.9662,91.9662,1
ENSECAG00000016696,ENSECAG00000016696.4,ENSECAT00000136438,ENSECAT00000136438.1,ENSG00000152495,CAMK4,91.9662,91.9662,1
ENSECAG00000016696,ENSECAG00000016696.4,ENSECAT00000051214,ENSECAT00000051214.3,ENSG00000152495,CAMK4,91.9662,91.9662,1
ENSECAG00000016696,ENSECAG00000016696.4,ENSECAT00000050013,ENSECAT00000050013.3,ENSG00000152495,CAMK4,91.9662,91.9662,1
ENSECAG00000022168,ENSECAG00000022168.4,ENSECAT00000023601,ENSECAT00000023601.4,ENSG00000183530,PRR14L,74.3674,73.7796,1
ENSECAG00000022168,ENSECAG00000022168.4,ENSECAT00000080958,ENSECAT00000080958.1,ENSG00000183530,PRR14L,74.3674,73.7796,1
ENSECAG00000022168,ENSECAG00000022168.4,ENSECAT00000033566,ENSECAT00000033566.3,ENSG00000183530,PRR14L,74.3674,73.7796,1
ENSECAG00000022168,ENSECAG00000022168.4,ENSECAT00000065474,ENSECAT00000065474.3,ENSG00000183530,PRR14L,74.3674,73.7796,1
ENSECAG00000022168,ENSECAG00000022168.4,ENSECAT00000023656,ENSECAT00000023656.4,ENSG00000183530,PRR14L,74.3674,73.7796,1
ENSECAG00000025564,ENSECAG00000025564.2,ENSECAT00000027576,ENSECAT00000027576.2,ENSG00000202513,RNU6-805P,82.243,83.0189,0
ENSECAG00000025564,ENSECAG00000025564.2,ENSECAT00000027576,ENSECAT00000027576.2,ENSG00000212340,RNU6-739P,72.8972,75.7282,0
ENSECAG00000025564,ENSECAG00000025564.2,ENSECAT00000027576,ENSECAT00000027576.2,ENSG00000212623,RNU6-493P,70.0935,69.4444,0
ENSECAG00000010405,ENSECAG00000010405.3,ENSECAT00000010767,ENSECAT00000010767.3,ENSG00000071575,TRIB2,99.7085,99.7085,1
ENSECAG00000010405,ENSECAG00000010405.3,ENSECAT00000138376,ENSECAT00000138376.1,ENSG00000071575,TRIB2,99.7085,99.7085,1
ENSECAG00000000982,ENSECAG00000000982.4,ENSECAT00000000832,ENSECAT00000000832.3,ENSG00000175040,CHST2,97.1537,96.6038,1
ENSECAG00000000982,ENSECAG00000000982.4,ENSECAT00000113773,ENSECAT00000113773.1,ENSG00000175040,CHST2,97.1537,96.6038,1
ENSECAG00000009136,ENSECAG00000009136.4,ENSECAT00000132694,ENSECAT00000132694.1,ENSG00000122378,PRXL2A,57.931,73.3624,1
ENSECAG00000009136,ENSECAG00000009136.4,ENSECAT00000142453,ENSECAT00000142453.1,ENSG00000122378,PRXL2A,57.931,73.3624,1
ENSECAG00000009136,ENSECAG00000009136.4,ENSECAT00000106464,ENSECAT00000106464.1,ENSG00000122378,PRXL2A,57.931,73.3624,1
ENSECAG00000009136,ENSECAG00000009136.4,ENSECAT00000082686,ENSECAT00000082686.1,ENSG00000122378,PRXL2A,57.931,73.3624,1
ENSECAG00000009136,ENSECAG00000009136.4,ENSECAT00000009397,ENSECAT00000009397.4,ENSG00000122378,PRXL2A,57.931,73.3624,1
ENSECAG00000009136,ENSECAG00000009136.4,ENSECAT00000041212,ENSECAT00000041212.2,ENSG00000122378,PRXL2A,57.931,73.3624,1
ENSECAG00000009136,ENSECAG00000009136.4,ENSECAT00000089674,ENSECAT00000089674.1,ENSG00000122378,PRXL2A,57.931,73.3624,1
ENSECAG00000009136,ENSECAG00000009136.4,ENSECAT00000085615,ENSECAT00000085615.1,ENSG00000122378,PRXL2A,57.931,73.3624,1
ENSECAG00000009136,ENSECAG00000009136.4,ENSECAT00000121973,ENSECAT00000121973.1,ENSG00000122378,PRXL2A,57.931,73.3624,1
ENSECAG00000021390,ENSECAG00000021390.4,ENSECAT00000022872,ENSECAT00000022872.4,ENSG00000284862,CCDC39,86.6242,86.7163,1
ENSECAG00000021390,ENSECAG00000021390.4,ENSECAT00000022855,ENSECAT00000022855.4,ENSG00000284862,CCDC39,86.6242,86.7163,1
ENSECAG00000021390,ENSECAG00000021390.4,ENSECAT00000035417,ENSECAT00000035417.2,ENSG00000284862,CCDC39,86.6242,86.7163,1
ENSECAG00000021390,ENSECAG00000021390.4,ENSECAT00000022886,ENSECAT00000022886.4,ENSG00000284862,CCDC39,86.6242,86.7163,1
ENSECAG00000014059,ENSECAG00000014059.4,ENSECAT00000051177,ENSECAT00000051177.3,ENSG00000114346,ECT2,86.6255,92.1225,1
ENSECAG00000014059,ENSECAG00000014059.4,ENSECAT00000039070,ENSECAT00000039070.3,ENSG00000114346,ECT2,86.6255,92.1225,1
ENSECAG00000014059,ENSECAG00000014059.4,ENSECAT00000015540,ENSECAT00000015540.4,ENSG00000114346,ECT2,86.6255,92.1225,1
ENSECAG00000014059,ENSECAG00000014059.4,ENSECAT00000047412,ENSECAT00000047412.3,ENSG00000114346,ECT2,86.6255,92.1225,1
ENSECAG00000014059,ENSECAG00000014059.4,ENSECAT00000047503,ENSECAT00000047503.2,ENSG00000114346,ECT2,86.6255,92.1225,1
ENSECAG00000014059,ENSECAG00000014059.4,ENSECAT00000079235,ENSECAT00000079235.1,ENSG00000114346,ECT2,86.6255,92.1225,1
ENSECAG00000014059,ENSECAG00000014059.4,ENSECAT00000037053,ENSECAT00000037053.3,ENSG00000114346,ECT2,86.6255,92.1225,1
ENSECAG00000014059,ENSECAG00000014059.4,ENSECAT00000030979,ENSECAT00000030979.3,ENSG00000114346,ECT2,86.6255,92.1225,1
ENSECAG00000014059,ENSECAG00000014059.4,ENSECAT00000119971,ENSECAT00000119971.1,ENSG00000114346,ECT2,86.6255,92.1225,1
ENSECAG00000014059,ENSECAG00000014059.4,ENSECAT00000015400,ENSECAT00000015400.4,ENSG00000114346,ECT2,86.6255,92.1225,1
ENSECAG00000027659,ENSECAG00000027659.2,ENSECAT00000029825,ENSECAT00000029825.2,ENSG00000283499,U6,41.1765,72.4138,0
ENSECAG00000014457,ENSECAG00000014457.3,ENSECAT00000015328,ENSECAT00000015328.3,ENSG00000178297,TMPRSS9,81.7518,81.9762,1
ENSECAG00000014457,ENSECAG00000014457.3,ENSECAT00000015318,ENSECAT00000015318.3,ENSG00000178297,TMPRSS9,81.7518,81.9762,1
ENSECAG00000010547,ENSECAG00000010547.4,ENSECAT00000011381,ENSECAT00000011381.3,ENSG00000164904,ALDH7A1,91.1661,95.7328,1
ENSECAG00000010547,ENSECAG00000010547.4,ENSECAT00000119202,ENSECAT00000119202.1,ENSG00000164904,ALDH7A1,91.1661,95.7328,1
ENSECAG00000010547,ENSECAG00000010547.4,ENSECAT00000079051,ENSECAT00000079051.1,ENSG00000164904,ALDH7A1,91.1661,95.7328,1
ENSECAG00000010547,ENSECAG00000010547.4,ENSECAT00000069179,ENSECAT00000069179.2,ENSG00000164904,ALDH7A1,91.1661,95.7328,1
ENSECAG00000010547,ENSECAG00000010547.4,ENSECAT00000136785,ENSECAT00000136785.1,ENSG00000164904,ALDH7A1,91.1661,95.7328,1
ENSECAG00000058434,ENSECAG00000058434.1,ENSECAT00000073785,ENSECAT00000073785.2,ENSG00000168124,OR1F1,82.3718,82.3718,1
ENSECAG00000058434,ENSECAG00000058434.1,ENSECAT00000059493,ENSECAT00000059493.2,ENSG00000168124,OR1F1,82.3718,82.3718,1
ENSECAG00000006450,ENSECAG00000006450.3,ENSECAT00000122416,ENSECAT00000122416.1,ENSG00000181804,SLC9A9,95.4969,95.3488,1
ENSECAG00000006450,ENSECAG00000006450.3,ENSECAT00000103559,ENSECAT00000103559.1,ENSG00000181804,SLC9A9,95.4969,95.3488,1
ENSECAG00000006450,ENSECAG00000006450.3,ENSECAT00000126906,ENSECAT00000126906.1,ENSG00000181804,SLC9A9,95.4969,95.3488,1
ENSECAG00000006450,ENSECAG00000006450.3,ENSECAT00000116973,ENSECAT00000116973.1,ENSG00000181804,SLC9A9,95.4969,95.3488,1
ENSECAG00000006450,ENSECAG00000006450.3,ENSECAT00000006554,ENSECAT00000006554.3,ENSG00000181804,SLC9A9,95.4969,95.3488,1
ENSECAG00000019739,ENSECAG00000019739.4,ENSECAT00000058795,ENSECAT00000058795.2,ENSG00000130508,PXDN,87.7124,90.737,1
ENSECAG00000019739,ENSECAG00000019739.4,ENSECAT00000021391,ENSECAT00000021391.4,ENSG00000130508,PXDN,87.7124,90.737,1
ENSECAG00000019739,ENSECAG00000019739.4,ENSECAT00000038293,ENSECAT00000038293.3,ENSG00000130508,PXDN,87.7124,90.737,1
ENSECAG00000019739,ENSECAG00000019739.4,ENSECAT00000136352,ENSECAT00000136352.1,ENSG00000130508,PXDN,87.7124,90.737,1
ENSECAG00000019739,ENSECAG00000019739.4,ENSECAT00000103728,ENSECAT00000103728.1,ENSG00000130508,PXDN,87.7124,90.737,1
ENSECAG00000001166,ENSECAG00000001166.5,ENSECAT00000074223,ENSECAT00000074223.2,ENSG00000120254,MTHFD1L,82.243,89.9796,1
ENSECAG00000001166,ENSECAG00000001166.5,ENSECAT00000028944,ENSECAT00000028944.4,ENSG00000120254,MTHFD1L,82.243,89.9796,1
ENSECAG00000001166,ENSECAG00000001166.5,ENSECAT00000147008,ENSECAT00000147008.1,ENSG00000120254,MTHFD1L,82.243,89.9796,1
ENSECAG00000029250,ENSECAG00000029250.2,ENSECAT00000045421,ENSECAT00000045421.2,ENSG00000138639,ARHGAP24,92.0852,80.8824,0
ENSECAG00000021033,ENSECAG00000021033.4,ENSECAT00000022498,ENSECAT00000022498.4,ENSG00000120688,WBP4,77.1765,87.234,1
ENSECAG00000021033,ENSECAG00000021033.4,ENSECAT00000147364,ENSECAT00000147364.1,ENSG00000120688,WBP4,77.1765,87.234,1
ENSECAG00000021033,ENSECAG00000021033.4,ENSECAT00000089174,ENSECAT00000089174.1,ENSG00000120688,WBP4,77.1765,87.234,1
ENSECAG00000023915,ENSECAG00000023915.3,ENSECAT00000080417,ENSECAT00000080417.1,ENSG00000124098,FAM210B,64.6288,77.0833,1
ENSECAG00000023915,ENSECAG00000023915.3,ENSECAT00000025646,ENSECAT00000025646.3,ENSG00000124098,FAM210B,64.6288,77.0833,1
ENSECAG00000023915,ENSECAG00000023915.3,ENSECAT00000102027,ENSECAT00000102027.1,ENSG00000124098,FAM210B,64.6288,77.0833,1
ENSECAG00000016087,ENSECAG00000016087.4,ENSECAT00000104929,ENSECAT00000104929.1,ENSG00000129170,CSRP3,79.3388,98.9691,1
ENSECAG00000016087,ENSECAG00000016087.4,ENSECAT00000128616,ENSECAT00000128616.1,ENSG00000129170,CSRP3,79.3388,98.9691,1
ENSECAG00000016087,ENSECAG00000016087.4,ENSECAT00000129868,ENSECAT00000129868.1,ENSG00000129170,CSRP3,79.3388,98.9691,1
ENSECAG00000016087,ENSECAG00000016087.4,ENSECAT00000060242,ENSECAT00000060242.2,ENSG00000129170,CSRP3,79.3388,98.9691,1
ENSECAG00000016087,ENSECAG00000016087.4,ENSECAT00000017004,ENSECAT00000017004.3,ENSG00000129170,CSRP3,79.3388,98.9691,1
ENSECAG00000052791,ENSECAG00000052791.1,ENSECAT00000020560,ENSECAT00000020560.4,ENSG00000217930,PAM16,90,93.6,1
ENSECAG00000052791,ENSECAG00000052791.1,ENSECAT00000111784,ENSECAT00000111784.1,ENSG00000217930,PAM16,90,93.6,1
ENSECAG00000016161,ENSECAG00000016161.4,ENSECAT00000051832,ENSECAT00000051832.3,ENSG00000124107,SLPI,52.907,68.9394,1
ENSECAG00000016161,ENSECAG00000016161.4,ENSECAT00000016990,ENSECAT00000016990.4,ENSG00000124107,SLPI,52.907,68.9394,1
ENSECAG00000031634,ENSECAG00000031634.2,ENSECAT00000053366,ENSECAT00000053366.2,ENSG00000264006,AKR1C8,80,72.3926,0
ENSECAG00000008709,ENSECAG00000008709.4,ENSECAT00000063160,ENSECAT00000063160.3,ENSG00000163380,LMOD3,87.1252,88.2143,1
ENSECAG00000008709,ENSECAG00000008709.4,ENSECAT00000008838,ENSECAT00000008838.3,ENSG00000163380,LMOD3,87.1252,88.2143,1
ENSECAG00000019246,ENSECAG00000019246.4,ENSECAT00000020957,ENSECAT00000020957.4,ENSG00000100280,AP1B1,98.3015,97.5764,1
ENSECAG00000019246,ENSECAG00000019246.4,ENSECAT00000045277,ENSECAT00000045277.2,ENSG00000100280,AP1B1,98.3015,97.5764,1
ENSECAG00000019246,ENSECAG00000019246.4,ENSECAT00000146572,ENSECAT00000146572.1,ENSG00000100280,AP1B1,98.3015,97.5764,1
ENSECAG00000019246,ENSECAG00000019246.4,ENSECAT00000131555,ENSECAT00000131555.1,ENSG00000100280,AP1B1,98.3015,97.5764,1
ENSECAG00000019246,ENSECAG00000019246.4,ENSECAT00000020954,ENSECAT00000020954.4,ENSG00000100280,AP1B1,98.3015,97.5764,1
ENSECAG00000019246,ENSECAG00000019246.4,ENSECAT00000044359,ENSECAT00000044359.2,ENSG00000100280,AP1B1,98.3015,97.5764,1
ENSECAG00000019246,ENSECAG00000019246.4,ENSECAT00000096474,ENSECAT00000096474.1,ENSG00000100280,AP1B1,98.3015,97.5764,1
ENSECAG00000019246,ENSECAG00000019246.4,ENSECAT00000035219,ENSECAT00000035219.3,ENSG00000100280,AP1B1,98.3015,97.5764,1
ENSECAG00000019246,ENSECAG00000019246.4,ENSECAT00000132628,ENSECAT00000132628.1,ENSG00000100280,AP1B1,98.3015,97.5764,1
ENSECAG00000034371,ENSECAG00000034371.3,ENSECAT00000101384,ENSECAT00000101384.1,ENSG00000228623,ZNF883,31.1582,50.3958,0
ENSECAG00000034371,ENSECAG00000034371.3,ENSECAT00000059202,ENSECAT00000059202.3,ENSG00000228623,ZNF883,31.1582,50.3958,0
ENSECAG00000016259,ENSECAG00000016259.4,ENSECAT00000017027,ENSECAT00000017027.4,ENSG00000140280,LYSMD2,43.0267,67.4419,0
ENSECAG00000016259,ENSECAG00000016259.4,ENSECAT00000094560,ENSECAT00000094560.1,ENSG00000140280,LYSMD2,43.0267,67.4419,0
ENSECAG00000016259,ENSECAG00000016259.4,ENSECAT00000036322,ENSECAT00000036322.3,ENSG00000140280,LYSMD2,43.0267,67.4419,0
ENSECAG00000016259,ENSECAG00000016259.4,ENSECAT00000095704,ENSECAT00000095704.1,ENSG00000140280,LYSMD2,43.0267,67.4419,0
ENSECAG00000016259,ENSECAG00000016259.4,ENSECAT00000139104,ENSECAT00000139104.1,ENSG00000140280,LYSMD2,43.0267,67.4419,0
ENSECAG00000008949,ENSECAG00000008949.4,ENSECAT00000103149,ENSECAT00000103149.1,ENSG00000101138,CSTF1,99.536,99.536,1
ENSECAG00000008949,ENSECAG00000008949.4,ENSECAT00000009088,ENSECAT00000009088.4,ENSG00000101138,CSTF1,99.536,99.536,1
ENSECAG00000019359,ENSECAG00000019359.4,ENSECAT00000020654,ENSECAT00000020654.4,ENSG00000212123,PRR22,23.2332,62.3223,0
ENSECAG00000019359,ENSECAG00000019359.4,ENSECAT00000115050,ENSECAT00000115050.1,ENSG00000212123,PRR22,23.2332,62.3223,0
ENSECAG00000019359,ENSECAG00000019359.4,ENSECAT00000067023,ENSECAT00000067023.2,ENSG00000212123,PRR22,23.2332,62.3223,0
ENSECAG00000019359,ENSECAG00000019359.4,ENSECAT00000043133,ENSECAT00000043133.3,ENSG00000212123,PRR22,23.2332,62.3223,0
ENSECAG00000019359,ENSECAG00000019359.4,ENSECAT00000104708,ENSECAT00000104708.1,ENSG00000212123,PRR22,23.2332,62.3223,0
ENSECAG00000019359,ENSECAG00000019359.4,ENSECAT00000120820,ENSECAT00000120820.1,ENSG00000212123,PRR22,23.2332,62.3223,0
ENSECAG00000019359,ENSECAG00000019359.4,ENSECAT00000142038,ENSECAT00000142038.1,ENSG00000212123,PRR22,23.2332,62.3223,0
ENSECAG00000019359,ENSECAG00000019359.4,ENSECAT00000086441,ENSECAT00000086441.1,ENSG00000212123,PRR22,23.2332,62.3223,0
ENSECAG00000015875,ENSECAG00000015875.4,ENSECAT00000016739,ENSECAT00000016739.4,ENSG00000118271,TTR,87.0748,87.0748,1
ENSECAG00000004264,ENSECAG00000004264.3,ENSECAT00000079042,ENSECAT00000079042.1,ENSG00000168140,VASN,88.5757,88.7073,1
ENSECAG00000004264,ENSECAG00000004264.3,ENSECAT00000004150,ENSECAT00000004150.3,ENSG00000168140,VASN,88.5757,88.7073,1
ENSECAG00000004264,ENSECAG00000004264.3,ENSECAT00000086660,ENSECAT00000086660.1,ENSG00000168140,VASN,88.5757,88.7073,1
ENSECAG00000004264,ENSECAG00000004264.3,ENSECAT00000084319,ENSECAT00000084319.1,ENSG00000168140,VASN,88.5757,88.7073,1
ENSECAG00000017224,ENSECAG00000017224.4,ENSECAT00000084280,ENSECAT00000084280.1,ENSG00000124159,MATN4,85.3462,91.222,1
ENSECAG00000017224,ENSECAG00000017224.4,ENSECAT00000030258,ENSECAT00000030258.3,ENSG00000124159,MATN4,85.3462,91.222,1
ENSECAG00000017224,ENSECAG00000017224.4,ENSECAT00000143356,ENSECAT00000143356.1,ENSG00000124159,MATN4,85.3462,91.222,1
ENSECAG00000017224,ENSECAG00000017224.4,ENSECAT00000018534,ENSECAT00000018534.4,ENSG00000124159,MATN4,85.3462,91.222,1
ENSECAG00000038374,ENSECAG00000038374.2,ENSECAT00000043814,ENSECAT00000043814.2,ENSG00000264006,AKR1C8,78.6667,72.3926,0
ENSECAG00000019524,ENSECAG00000019524.4,ENSECAT00000020880,ENSECAT00000020880.4,ENSG00000136110,CNMD,91.9162,91.9162,1
ENSECAG00000021482,ENSECAG00000021482.4,ENSECAT00000130319,ENSECAT00000130319.1,ENSG00000162227,TAF6L,76.5847,95.1768,1
ENSECAG00000021482,ENSECAG00000021482.4,ENSECAT00000127707,ENSECAT00000127707.1,ENSG00000162227,TAF6L,76.5847,95.1768,1
ENSECAG00000021482,ENSECAG00000021482.4,ENSECAT00000022926,ENSECAT00000022926.4,ENSG00000162227,TAF6L,76.5847,95.1768,1
ENSECAG00000021482,ENSECAG00000021482.4,ENSECAT00000142708,ENSECAT00000142708.1,ENSG00000162227,TAF6L,76.5847,95.1768,1
ENSECAG00000028416,ENSECAG00000028416.2,ENSECAT00000050412,ENSECAT00000050412.2,ENSG00000198354,DCAF12L2,87.8049,62.203,0
ENSECAG00000009659,ENSECAG00000009659.4,ENSECAT00000066063,ENSECAT00000066063.2,ENSG00000144744,UBA3,94.2505,99.1361,1
ENSECAG00000009659,ENSECAG00000009659.4,ENSECAT00000069642,ENSECAT00000069642.2,ENSG00000144744,UBA3,94.2505,99.1361,1
ENSECAG00000009659,ENSECAG00000009659.4,ENSECAT00000010353,ENSECAT00000010353.4,ENSG00000144744,UBA3,94.2505,99.1361,1
ENSECAG00000009659,ENSECAG00000009659.4,ENSECAT00000103622,ENSECAT00000103622.1,ENSG00000144744,UBA3,94.2505,99.1361,1
ENSECAG00000009659,ENSECAG00000009659.4,ENSECAT00000056946,ENSECAT00000056946.2,ENSG00000144744,UBA3,94.2505,99.1361,1
ENSECAG00000009479,ENSECAG00000009479.4,ENSECAT00000145584,ENSECAT00000145584.1,ENSG00000087589,CASS4,62.7692,77.8626,1
ENSECAG00000009479,ENSECAG00000009479.4,ENSECAT00000125380,ENSECAT00000125380.1,ENSG00000087589,CASS4,62.7692,77.8626,1
ENSECAG00000009479,ENSECAG00000009479.4,ENSECAT00000075221,ENSECAT00000075221.2,ENSG00000087589,CASS4,62.7692,77.8626,1
ENSECAG00000009479,ENSECAG00000009479.4,ENSECAT00000068844,ENSECAT00000068844.2,ENSG00000087589,CASS4,62.7692,77.8626,1
ENSECAG00000009479,ENSECAG00000009479.4,ENSECAT00000147154,ENSECAT00000147154.1,ENSG00000087589,CASS4,62.7692,77.8626,1
ENSECAG00000009479,ENSECAG00000009479.4,ENSECAT00000053803,ENSECAT00000053803.2,ENSG00000087589,CASS4,62.7692,77.8626,1
ENSECAG00000009479,ENSECAG00000009479.4,ENSECAT00000032212,ENSECAT00000032212.2,ENSG00000087589,CASS4,62.7692,77.8626,1
ENSECAG00000009479,ENSECAG00000009479.4,ENSECAT00000009688,ENSECAT00000009688.3,ENSG00000087589,CASS4,62.7692,77.8626,1
ENSECAG00000022937,ENSECAG00000022937.4,ENSECAT00000024879,ENSECAT00000024879.4,ENSG00000153339,TRAPPC8,96.2552,96.7247,1
ENSECAG00000022937,ENSECAG00000022937.4,ENSECAT00000036271,ENSECAT00000036271.3,ENSG00000153339,TRAPPC8,96.2552,96.7247,1
ENSECAG00000022937,ENSECAG00000022937.4,ENSECAT00000085192,ENSECAT00000085192.1,ENSG00000153339,TRAPPC8,96.2552,96.7247,1
ENSECAG00000022937,ENSECAG00000022937.4,ENSECAT00000119262,ENSECAT00000119262.1,ENSG00000153339,TRAPPC8,96.2552,96.7247,1
ENSECAG00000022937,ENSECAG00000022937.4,ENSECAT00000134389,ENSECAT00000134389.1,ENSG00000153339,TRAPPC8,96.2552,96.7247,1
ENSECAG00000022937,ENSECAG00000022937.4,ENSECAT00000041496,ENSECAT00000041496.3,ENSG00000153339,TRAPPC8,96.2552,96.7247,1
ENSECAG00000022937,ENSECAG00000022937.4,ENSECAT00000142434,ENSECAT00000142434.1,ENSG00000153339,TRAPPC8,96.2552,96.7247,1
ENSECAG00000036477,ENSECAG00000036477.3,ENSECAT00000045826,ENSECAT00000045826.2,ENSG00000177054,ZDHHC13,87.7375,81.672,1
ENSECAG00000020971,ENSECAG00000020971.4,ENSECAT00000022372,ENSECAT00000022372.4,ENSG00000172602,RND1,86.3118,97.8448,1
ENSECAG00000020971,ENSECAG00000020971.4,ENSECAT00000135843,ENSECAT00000135843.1,ENSG00000172602,RND1,86.3118,97.8448,1
ENSECAG00000058154,ENSECAG00000058154.1,ENSECAT00000092566,ENSECAT00000092566.1,ENSG00000197928,ZNF677,39.8438,8.73288,0
ENSECAG00000058154,ENSECAG00000058154.1,ENSECAT00000093457,ENSECAT00000093457.1,ENSG00000197928,ZNF677,39.8438,8.73288,0
ENSECAG00000013623,ENSECAG00000013623.4,ENSECAT00000072635,ENSECAT00000072635.2,ENSG00000155629,PIK3AP1,91.5337,92.6708,1
ENSECAG00000013623,ENSECAG00000013623.4,ENSECAT00000062976,ENSECAT00000062976.3,ENSG00000155629,PIK3AP1,91.5337,92.6708,1
ENSECAG00000020616,ENSECAG00000020616.4,ENSECAT00000021950,ENSECAT00000021950.3,ENSG00000139324,TMTC3,94.1368,94.8578,1
ENSECAG00000020639,ENSECAG00000020639.4,ENSECAT00000079385,ENSECAT00000079385.1,ENSG00000126603,GLIS2,89.7849,95.6107,1
ENSECAG00000020639,ENSECAG00000020639.4,ENSECAT00000141183,ENSECAT00000141183.1,ENSG00000126603,GLIS2,89.7849,95.6107,1
ENSECAG00000020639,ENSECAG00000020639.4,ENSECAT00000105287,ENSECAT00000105287.1,ENSG00000126603,GLIS2,89.7849,95.6107,1
ENSECAG00000020639,ENSECAG00000020639.4,ENSECAT00000148282,ENSECAT00000148282.1,ENSG00000126603,GLIS2,89.7849,95.6107,1
ENSECAG00000020639,ENSECAG00000020639.4,ENSECAT00000021922,ENSECAT00000021922.4,ENSG00000126603,GLIS2,89.7849,95.6107,1
ENSECAG00000020639,ENSECAG00000020639.4,ENSECAT00000109331,ENSECAT00000109331.1,ENSG00000126603,GLIS2,89.7849,95.6107,1
ENSECAG00000020639,ENSECAG00000020639.4,ENSECAT00000127098,ENSECAT00000127098.1,ENSG00000126603,GLIS2,89.7849,95.6107,1
ENSECAG00000017001,ENSECAG00000017001.3,ENSECAT00000018681,ENSECAT00000018681.3,ENSG00000134987,WDR36,94.5251,94.5251,1
ENSECAG00000017001,ENSECAG00000017001.3,ENSECAT00000087553,ENSECAT00000087553.1,ENSG00000134987,WDR36,94.5251,94.5251,1
ENSECAG00000017001,ENSECAG00000017001.3,ENSECAT00000079140,ENSECAT00000079140.1,ENSG00000134987,WDR36,94.5251,94.5251,1
ENSECAG00000019839,ENSECAG00000019839.4,ENSECAT00000110613,ENSECAT00000110613.1,ENSG00000104129,DNAJC17,73.2558,82.8947,1
ENSECAG00000019839,ENSECAG00000019839.4,ENSECAT00000021181,ENSECAT00000021181.3,ENSG00000104129,DNAJC17,73.2558,82.8947,1
